year,month,day,경락일,도매시장,품목,세부품목,거래단량,거래량,규격,등급,가격
2016,6,10,20160610,인천구월도매,복분자,복분자(일반),4.0,10,kg,특,30000
2016,6,10,20160610,인천구월도매,복분자,복분자(일반),4.0,10,kg,특,30000
2016,6,10,20160610,인천구월도매,복분자,복분자(일반),2.0,5,kg,특,9000
2016,6,10,20160610,목포농산시장,복분자,복분자(일반),1.0,27,kg,없음,9000
2016,6,10,20160610,인천구월도매,복분자,복분자(일반),4.0,10,kg,4등,28000
2016,6,10,20160610,인천구월도매,복분자,복분자(일반),4.0,30,kg,4등,28000
2016,6,10,20160610,인천구월도매,복분자,복분자(일반),4.0,20,kg,보통,28000
2016,6,10,20160610,인천구월도매,복분자,복분자(일반),4.0,40,kg,상,28000
2016,6,10,20160610,인천구월도매,복분자,복분자(일반),4.0,20,kg,상,31000
2016,6,10,20160610,구미도매시장,복분자,복분자(일반),1.0,19,kg,특,3600
2016,6,10,20160610,창원팔용도매시장,복분자,복분자(일반),1.0,9,kg,특,7200
2016,6,10,20160610,창원팔용도매시장,복분자,복분자(일반),1.0,12,kg,특,8600
2016,6,10,20160610,부산반여도매,복분자,복분자(일반),1.0,2,kg,특,8300
2016,6,10,20160610,부산반여도매,복분자,복분자(일반),1.0,12,kg,특,11000
2016,6,10,20160610,부산엄궁도매,복분자,복분자(일반),0.5,3,kg,특,3000
2016,6,10,20160610,부산엄궁도매,복분자,복분자(일반),0.5,100,kg,특,3800
2016,6,10,20160610,인천구월도매,복분자,복분자(일반),4.0,11,kg,특,26000
2016,6,10,20160610,인천구월도매,복분자,복분자(일반),4.0,11,kg,특,26000
2016,6,10,20160610,인천구월도매,복분자,복분자(일반),4.0,11,kg,특,26000
2016,6,10,20160610,인천구월도매,복분자,복분자(일반),8.0,5,kg,특,40000
2016,6,10,20160610,창원팔용도매시장,복분자,복분자(일반),1.0,15,kg,특,8100
2016,6,10,20160610,부산엄궁도매,복분자,복분자(일반),0.5,50,kg,보통,3300
2016,6,10,20160610,부산엄궁도매,복분자,복분자(일반),1.0,8,kg,보통,11100
2016,6,10,20160610,대구북부도매,복분자,복분자(일반),1.0,19,kg,특,1000
2016,6,10,20160610,대구북부도매,복분자,복분자(일반),1.0,1,kg,특,5000
2016,6,10,20160610,대구북부도매,복분자,복분자(일반),1.0,9,kg,특,5000
2016,6,10,20160610,대구북부도매,복분자,복분자(일반),1.0,11,kg,특,5000
2016,6,10,20160610,대구북부도매,복분자,복분자(일반),0.5,16,kg,특,4000
2016,6,10,20160610,대구북부도매,복분자,복분자(일반),1.0,4,kg,특,4000
2016,6,10,20160610,창원팔용도매시장,복분자,복분자(일반),2.0,7,kg,특,11100
2016,6,10,20160610,부산엄궁도매,복분자,복분자(일반),0.5,50,kg,보통,3300
2016,6,10,20160610,순천도매시장,복분자,복분자(일반),1.0,14,kg,특,8000
2016,6,10,20160610,순천도매시장,복분자,복분자(일반),1.0,20,kg,특,8000
2016,6,10,20160610,순천도매시장,복분자,복분자(일반),1.0,20,kg,특,8000
2016,6,10,20160610,순천도매시장,복분자,복분자(일반),1.0,20,kg,특,8000
2016,6,10,20160610,구리도매시장,복분자,복분자(일반),1.0,10,kg,특,6000
2016,6,10,20160610,구리도매시장,복분자,복분자(일반),1.0,65,kg,특,6000
2016,6,10,20160610,구리도매시장,복분자,복분자(일반),1.0,65,kg,특,6000
2016,6,10,20160610,구리도매시장,복분자,복분자(일반),1.0,70,kg,특,5500
2016,6,10,20160610,구리도매시장,복분자,복분자(일반),1.0,60,kg,특,3000
2016,6,10,20160610,구리도매시장,복분자,복분자(일반),1.0,60,kg,특,2000
2016,6,10,20160610,울산도매시장,복분자,복분자(일반),1.0,26,kg,특,9100
2016,6,10,20160610,울산도매시장,복분자,복분자(일반),1.0,5,kg,특,10500
2016,6,10,20160610,진주도매시장,복분자,복분자(일반),5.0,2,kg,특,55000
2016,6,10,20160610,대전노은도매,복분자,복분자(일반),2.0,5,kg,특,25000
2016,6,10,20160610,대전노은도매,복분자,복분자(일반),2.0,14,kg,특,22000
2016,6,10,20160610,인천구월도매,복분자,복분자(일반),1.0,5,kg,특,11000
2016,6,10,20160610,인천구월도매,복분자,복분자(일반),4.0,5,kg,특,25000
2016,6,10,20160610,안산도매시장,복분자,복분자(일반),2.0,11,kg,특,16000
2016,6,10,20160610,구리도매시장,복분자,복분자(일반),1.0,60,kg,특,2000
2016,6,10,20160610,안산도매시장,복분자,복분자(일반),2.0,15,kg,특,16500
2016,6,10,20160610,안산도매시장,복분자,복분자(일반),2.0,15,kg,특,16000
2016,6,10,20160610,안산도매시장,복분자,복분자(일반),2.0,15,kg,특,16000
2016,6,10,20160610,안산도매시장,복분자,복분자(일반),2.0,15,kg,특,16000
2016,6,10,20160610,구리도매시장,복분자,복분자(일반),1.0,50,kg,특,6500
2016,6,10,20160610,구리도매시장,복분자,복분자(일반),1.0,70,kg,특,6000
2016,6,10,20160610,구리도매시장,복분자,복분자(일반),1.0,70,kg,특,6000
2016,6,10,20160610,대전노은도매,복분자,복분자(일반),0.5,60,kg,특,4500
2016,6,10,20160610,안양도매시장,복분자,복분자(일반),2.0,12,kg,특,20000
2016,6,10,20160610,안양도매시장,복분자,복분자(일반),2.0,12,kg,특,20000
2016,6,10,20160610,안양도매시장,복분자,복분자(일반),2.0,12,kg,특,20000
2016,6,10,20160610,광주각화도매,복분자,복분자(일반),2.0,10,kg,특,11000
2016,6,10,20160610,광주각화도매,복분자,복분자(일반),2.0,10,kg,특,11000
2016,6,10,20160610,구미도매시장,복분자,복분자(일반),1.0,8,kg,특,6000
2016,6,10,20160610,구미도매시장,복분자,복분자(일반),1.0,7,kg,특,5800
2016,6,10,20160610,구미도매시장,복분자,복분자(일반),1.0,9,kg,특,7600
2016,6,10,20160610,구미도매시장,복분자,복분자(일반),1.0,12,kg,특,8600
2016,6,11,20160611,안산도매시장,복분자,복분자(일반),0.5,15,kg,특,5500
2016,6,11,20160611,인천삼산도매,복분자,복분자(일반),1.0,40,kg,특,7500
2016,6,11,20160611,인천삼산도매,복분자,복분자(일반),1.0,40,kg,특,7500
2016,6,11,20160611,인천삼산도매,복분자,복분자(일반),1.0,40,kg,특,7500
2016,6,11,20160611,인천삼산도매,복분자,복분자(일반),1.0,40,kg,특,7500
2016,6,11,20160611,인천삼산도매,복분자,복분자(일반),1.0,40,kg,특,7500
2016,6,11,20160611,인천삼산도매,복분자,복분자(일반),1.0,36,kg,특,7500
2016,6,11,20160611,전주도매시장,복분자,복분자(일반),1.0,5,kg,특,3000
2016,6,11,20160611,울산도매시장,복분자,복분자(일반),1.0,4,kg,특,8600
2016,6,11,20160611,창원팔용도매시장,복분자,복분자(일반),1.0,10,kg,특,9300
2016,6,11,20160611,창원팔용도매시장,복분자,복분자(일반),0.5,15,kg,특,3600
2016,6,11,20160611,창원팔용도매시장,복분자,복분자(일반),1.0,10,kg,특,8200
2016,6,11,20160611,창원팔용도매시장,복분자,복분자(일반),1.0,10,kg,특,7900
2016,6,11,20160611,창원팔용도매시장,복분자,복분자(일반),2.0,7,kg,특,10800
2016,6,11,20160611,구미도매시장,복분자,복분자(일반),1.0,20,kg,특,7100
2016,6,11,20160611,구미도매시장,복분자,복분자(일반),1.0,20,kg,특,4800
2016,6,11,20160611,부산엄궁도매,복분자,복분자(일반),0.5,45,kg,보통,3100
2016,6,11,20160611,부산엄궁도매,복분자,복분자(일반),0.5,45,kg,보통,3100
2016,6,11,20160611,부산엄궁도매,복분자,복분자(일반),1.0,16,kg,보통,9000
2016,6,11,20160611,부산엄궁도매,복분자,복분자(일반),1.0,15,kg,보통,9000
2016,6,11,20160611,부산엄궁도매,복분자,복분자(일반),1.0,15,kg,보통,9000
2016,6,11,20160611,부산엄궁도매,복분자,복분자(일반),1.0,15,kg,보통,9000
2016,6,11,20160611,부산엄궁도매,복분자,복분자(일반),1.0,15,kg,보통,9000
2016,6,11,20160611,부산엄궁도매,복분자,복분자(일반),1.0,15,kg,보통,9000
2016,6,11,20160611,인천구월도매,복분자,복분자(일반),0.5,1,kg,특,8000
2016,6,11,20160611,인천구월도매,복분자,복분자(일반),2.0,2,kg,특,9000
2016,6,11,20160611,인천구월도매,복분자,복분자(일반),4.0,25,kg,상,33000
2016,6,11,20160611,대구북부도매,복분자,복분자(일반),0.5,11,kg,특,5500
2016,6,11,20160611,대구북부도매,복분자,복분자(일반),0.5,60,kg,특,7500
2016,6,11,20160611,대전오정도매,복분자,복분자(일반),2.0,21,kg,특,22100
2016,6,11,20160611,대전오정도매,복분자,복분자(일반),2.0,11,kg,특,17000
2016,6,11,20160611,대전오정도매,복분자,복분자(일반),2.0,20,kg,특,18000
2016,6,11,20160611,대전오정도매,복분자,복분자(일반),2.0,20,kg,특,18000
2016,6,11,20160611,대전오정도매,복분자,복분자(일반),2.0,3,kg,특,16000
2016,6,11,20160611,울산도매시장,복분자,복분자(일반),1.0,14,kg,특,8000
2016,6,11,20160611,울산도매시장,복분자,복분자(일반),1.0,14,kg,특,8600
2016,6,11,20160611,대구북부도매,복분자,복분자(일반),0.5,18,kg,특,3500
2016,6,11,20160611,대구북부도매,복분자,복분자(일반),1.0,15,kg,특,5000
2016,6,11,20160611,목포농산시장,복분자,복분자(일반),1.0,25,kg,없음,9000
2016,6,11,20160611,목포농산시장,복분자,복분자(일반),1.0,15,kg,없음,9000
2016,6,11,20160611,구미도매시장,복분자,복분자(일반),1.0,12,kg,특,5200
2016,6,11,20160611,창원팔용도매시장,복분자,복분자(일반),1.0,10,kg,특,8900
2016,6,11,20160611,부산엄궁도매,복분자,복분자(일반),1.0,17,kg,특,5200
2016,6,11,20160611,부산엄궁도매,복분자,복분자(일반),0.5,90,kg,특,4200
2016,6,11,20160611,울산도매시장,복분자,복분자(일반),1.0,31,kg,특,8900
2016,6,11,20160611,울산도매시장,복분자,복분자(일반),1.0,45,kg,특,8600
2016,6,11,20160611,울산도매시장,복분자,복분자(일반),1.0,17,kg,특,9300
2016,6,11,20160611,울산도매시장,복분자,복분자(일반),1.0,54,kg,특,9100
2016,6,11,20160611,광주각화도매,복분자,복분자(일반),2.0,7,kg,특,13000
2016,6,11,20160611,진주도매시장,복분자,복분자(일반),1.0,35,kg,특,7000
2016,6,11,20160611,진주도매시장,복분자,복분자(일반),5.0,2,kg,특,45000
2016,6,11,20160611,부산엄궁도매,복분자,복분자(일반),1.0,15,kg,보통,9000
2016,6,11,20160611,부산엄궁도매,복분자,복분자(일반),1.0,15,kg,보통,9000
2016,6,11,20160611,부산엄궁도매,복분자,복분자(일반),1.0,15,kg,보통,9000
2016,6,11,20160611,인천구월도매,복분자,복분자(일반),4.0,37,kg,특,18000
2016,6,11,20160611,창원팔용도매시장,복분자,복분자(일반),0.5,15,kg,특,4800
2016,6,11,20160611,창원팔용도매시장,복분자,복분자(일반),0.5,15,kg,특,5200
2016,6,11,20160611,창원팔용도매시장,복분자,복분자(일반),0.5,1,kg,특,2000
2016,6,11,20160611,창원팔용도매시장,복분자,복분자(일반),1.0,20,kg,특,11100
2016,6,11,20160611,창원팔용도매시장,복분자,복분자(일반),1.0,17,kg,특,11300
2016,6,11,20160611,창원내서도매시장,복분자,복분자(일반),0.5,3,kg,특,3000
2016,6,11,20160611,창원내서도매시장,복분자,복분자(일반),0.5,40,kg,특,2500
2016,6,11,20160611,창원내서도매시장,복분자,복분자(일반),0.5,40,kg,특,2500
2016,6,11,20160611,창원내서도매시장,복분자,복분자(일반),0.5,17,kg,특,2500
2016,6,11,20160611,목포농산시장,복분자,복분자(일반),1.0,20,kg,없음,9000
2016,6,11,20160611,구미도매시장,복분자,복분자(일반),1.0,16,kg,특,4800
2016,6,11,20160611,대전노은도매,복분자,복분자(일반),2.0,6,kg,특,22000
2016,6,11,20160611,광주서부도매,복분자,복분자(일반),1.0,56,kg,특,5000
2016,6,11,20160611,광주서부도매,복분자,복분자(일반),1.0,56,kg,특,5000
2016,6,11,20160611,구미도매시장,복분자,복분자(일반),1.0,80,kg,특,4300
2016,6,11,20160611,구미도매시장,복분자,복분자(일반),1.0,12,kg,특,5500
2016,6,11,20160611,구미도매시장,복분자,복분자(일반),1.0,6,kg,특,5500
2016,6,11,20160611,구미도매시장,복분자,복분자(일반),1.0,20,kg,특,4800
2016,6,11,20160611,구미도매시장,복분자,복분자(일반),1.0,21,kg,특,6000
2016,6,11,20160611,인천삼산도매,복분자,복분자(일반),1.0,40,kg,특,7500
2016,6,11,20160611,울산도매시장,복분자,복분자(일반),1.0,14,kg,없음,10000
2016,6,11,20160611,울산도매시장,복분자,복분자(일반),1.0,2,kg,없음,6000
2016,6,11,20160611,진주도매시장,복분자,복분자(일반),0.5,22,kg,특,3600
2016,6,11,20160611,진주도매시장,복분자,복분자(일반),1.0,17,kg,특,13600
2016,6,11,20160611,진주도매시장,복분자,복분자(일반),1.0,5,kg,특,9300
2016,6,11,20160611,대전노은도매,복분자,복분자(일반),2.0,6,kg,특,21000
2016,6,11,20160611,대전노은도매,복분자,복분자(일반),2.0,14,kg,특,22000
2016,6,11,20160611,대전노은도매,복분자,복분자(일반),1.0,10,kg,특,11000
2016,6,11,20160611,부산반여도매,복분자,복분자(일반),1.0,2,kg,특,8000
2016,6,11,20160611,광주서부도매,복분자,복분자(일반),1.0,40,kg,특,7000
2016,6,11,20160611,구리도매시장,복분자,복분자(일반),1.0,60,kg,특,5000
2016,6,11,20160611,구리도매시장,복분자,복분자(일반),1.0,50,kg,특,5500
2016,6,11,20160611,구리도매시장,복분자,복분자(일반),1.0,70,kg,특,5500
2016,6,11,20160611,구리도매시장,복분자,복분자(일반),1.0,70,kg,특,5500
2016,6,11,20160611,구리도매시장,복분자,복분자(일반),1.0,40,kg,특,6500
2016,6,11,20160611,구리도매시장,복분자,복분자(일반),1.0,40,kg,특,6500
2016,6,11,20160611,구리도매시장,복분자,복분자(일반),1.0,20,kg,특,8000
2016,6,11,20160611,인천구월도매,복분자,복분자(일반),4.0,25,kg,상,33000
2016,6,13,20160613,안산도매시장,복분자,복분자(일반),0.5,13,kg,특,8000
2016,6,13,20160613,광주서부도매,복분자,복분자(일반),1.0,20,kg,특,6000
2016,6,13,20160613,광주서부도매,복분자,복분자(일반),1.0,50,kg,특,6000
2016,6,13,20160613,안산도매시장,복분자,복분자(일반),1.0,40,kg,특,7000
2016,6,13,20160613,안산도매시장,복분자,복분자(일반),1.0,30,kg,특,7500
2016,6,13,20160613,안산도매시장,복분자,복분자(일반),1.0,40,kg,특,7500
2016,6,13,20160613,안산도매시장,복분자,복분자(일반),1.0,40,kg,특,7500
2016,6,13,20160613,대전오정도매,복분자,복분자(일반),2.0,28,kg,특,21000
2016,6,13,20160613,대전오정도매,복분자,복분자(일반),2.0,22,kg,특,19500
2016,6,13,20160613,대전오정도매,복분자,복분자(일반),2.0,22,kg,특,19000
2016,6,13,20160613,대전오정도매,복분자,복분자(일반),1.0,20,kg,특,10200
2016,6,13,20160613,울산도매시장,복분자,복분자(일반),1.0,45,kg,특,8800
2016,6,13,20160613,울산도매시장,복분자,복분자(일반),1.0,42,kg,특,9500
2016,6,13,20160613,울산도매시장,복분자,복분자(일반),1.0,14,kg,특,10300
2016,6,13,20160613,울산도매시장,복분자,복분자(일반),1.0,12,kg,특,7800
2016,6,13,20160613,안양도매시장,복분자,복분자(일반),4.0,10,kg,특,34000
2016,6,13,20160613,안양도매시장,복분자,복분자(일반),4.0,10,kg,특,34000
2016,6,13,20160613,안양도매시장,복분자,복분자(일반),2.0,18,kg,특,5000
2016,6,13,20160613,안양도매시장,복분자,복분자(일반),1.0,2,kg,특,5500
2016,6,13,20160613,안양도매시장,복분자,복분자(일반),0.5,20,kg,특,5000
2016,6,13,20160613,대전오정도매,복분자,복분자(일반),2.0,20,kg,특,18500
2016,6,13,20160613,대전오정도매,복분자,복분자(일반),2.0,20,kg,특,18500
2016,6,13,20160613,대전오정도매,복분자,복분자(일반),2.0,20,kg,특,18200
2016,6,13,20160613,대전오정도매,복분자,복분자(일반),2.0,34,kg,특,15000
2016,6,13,20160613,대전오정도매,복분자,복분자(일반),2.0,4,kg,특,14000
2016,6,13,20160613,충주도매시장,복분자,복분자(일반),1.0,25,kg,특,6000
2016,6,13,20160613,창원내서도매시장,복분자,복분자(일반),2.0,9,kg,특,10000
2016,6,13,20160613,창원내서도매시장,복분자,복분자(일반),1.0,7,kg,특,5000
2016,6,13,20160613,창원내서도매시장,복분자,복분자(일반),0.5,40,kg,특,3000
2016,6,13,20160613,창원내서도매시장,복분자,복분자(일반),0.5,40,kg,특,3000
2016,6,13,20160613,창원내서도매시장,복분자,복분자(일반),0.5,21,kg,특,2000
2016,6,13,20160613,창원내서도매시장,복분자,복분자(일반),1.0,40,kg,특,4100
2016,6,13,20160613,울산도매시장,복분자,복분자(일반),1.0,55,kg,특,7500
2016,6,13,20160613,울산도매시장,복분자,복분자(일반),1.0,28,kg,특,7800
2016,6,13,20160613,부산반여도매,복분자,복분자(일반),1.0,5,kg,특,8400
2016,6,13,20160613,안동도매시장,복분자,복분자(일반),1.0,5,kg,없음,8000
2016,6,13,20160613,안양도매시장,복분자,복분자(일반),4.0,10,kg,특,34000
2016,6,13,20160613,안양도매시장,복분자,복분자(일반),4.0,10,kg,특,34000
2016,6,13,20160613,진주도매시장,복분자,복분자(일반),4.0,8,kg,특,36000
2016,6,13,20160613,구리도매시장,복분자,복분자(일반),1.0,70,kg,특,5500
2016,6,13,20160613,진주도매시장,복분자,복분자(일반),1.0,20,kg,특,3000
2016,6,13,20160613,인천구월도매,복분자,복분자(일반),4.0,30,kg,보통,29000
2016,6,13,20160613,인천구월도매,복분자,복분자(일반),4.0,25,kg,상,30500
2016,6,13,20160613,인천구월도매,복분자,복분자(일반),4.0,25,kg,상,30500
2016,6,13,20160613,인천구월도매,복분자,복분자(일반),4.0,5,kg,특,28000
2016,6,13,20160613,인천구월도매,복분자,복분자(일반),4.0,10,kg,특,28000
